,latitude,longitude,altitude,geometry,REGION,COUNCIL,WARD,SCHOOL_NAM,OWNERSHIP,REGISTRATI,LATITUDE,LONGITUDE,TOTAL_POPULATION
1311,-6.80789,39.2179061,,Point,DAR ES SALAAM,Ubungo MC,Mabibo,SAHARA,Non-Government,EM.11663,-6.80789,39.2179061,300.0
1312,-6.7875251,39.051998,,Point,DAR ES SALAAM,Ubungo MC,Kibamba,SAKANA,Non-Government,EM.14605,-6.7875251,39.051998,110.0
1313,-6.8029368,39.1694852,,Point,DAR ES SALAAM,Ubungo MC,Saranga,SARANGA,Government,EM.13064,-6.8029368,39.1694852,2565.0
1314,-6.7714736,39.0497467,,Point,DAR ES SALAAM,Ubungo MC,Kwembe,SEASON,Non-Government,EM.17544,-6.7714736,39.0497467,132.0
1315,-6.7893055,39.2271087,,Point,DAR ES SALAAM,Ubungo MC,Sinza,SINZA,Government,EM.5821,-6.7893055,39.2271087,579.0
1316,-6.782597,39.197869,,Point,DAR ES SALAAM,Ubungo MC,Msigani,ST. ANNA MARIE,Non-Government,EM.10921,-6.782597,39.197869,1346.0
1317,-6.7758833,39.1088066,,Point,DAR ES SALAAM,Ubungo MC,Mbezi,ST. ANNS,Non-Government,EM.11664,-6.7758833,39.1088066,666.0
1318,-6.7738132,39.1578174,,Point,DAR ES SALAAM,Ubungo MC,Saranga,ST. CLARET,Non-Government,EM.15977,-6.7738132,39.1578174,396.0
1319,-6.8066195,39.1714008,,Point,DAR ES SALAAM,Ubungo MC,Kimara,ST. MAGRETH,Non-Government,EM.14345,-6.8066195,39.1714008,297.0
1320,-6.7991399,39.0863183,,Point,DAR ES SALAAM,Ubungo MC,Kwembe,ST.FELISTA,Non-Government,EM.14606,-6.7991399,39.0863183,3493.5
1321,-6.7730405,39.1041125,,Point,DAR ES SALAAM,Ubungo MC,Mbezi,STARS,Non-Government,DS.02/7/157,-6.7730405,39.1041125,366.0
1322,-6.7471938,39.1324164,,Point,DAR ES SALAAM,Ubungo MC,Goba,TEGETA 'A',Government,EM.11178,-6.7471938,39.1324164,2981.0
1323,-6.8074956,39.1314102,,Point,DAR ES SALAAM,Ubungo MC,Msigani,TEMBONI,Government,EM.11179,-6.8074956,39.1314102,2139.0
1324,-6.8126924,39.1698401,,Point,DAR ES SALAAM,Ubungo MC,Kimara,TOP LAYER,Non-Government,EM.15239,-6.8126924,39.1698401,182.0
1325,-6.7871917,39.100725,,Point,DAR ES SALAAM,Ubungo MC,Mbezi,TOPSTAR,Non-Government,EM.17043,-6.7871917,39.100725,528.0
1326,-6.7714308,39.0965142,,Point,DAR ES SALAAM,Ubungo MC,Mbezi,TOTERA,Non-Government,EM.17511,-6.7714308,39.0965142,44.0
1327,-6.8002267,39.2053017,,Point,DAR ES SALAAM,Ubungo MC,Makuburi,UBUNGO KISIWANI,Government,EM.4062,-6.8002267,39.2053017,1107.0
1328,-6.790513,39.217631,,Point,DAR ES SALAAM,Ubungo MC,Ubungo,UBUNGO NH,Government,EM.3037,-6.790513,39.217631,3493.5
1329,-6.7927841,39.2149409,,Point,DAR ES SALAAM,Ubungo MC,Ubungo,UBUNGO PLAZA,Government,EM.13548,-6.7927841,39.2149409,388.0
1330,-6.7963614,39.2284336,,Point,DAR ES SALAAM,Ubungo MC,Manzese,UKOMBOZI,Government,EM.4619,-6.7963614,39.2284336,4095.0
1331,-6.815025,39.228047,,Point,DAR ES SALAAM,Ubungo MC,Mabibo,UMOJA,Government,EM.4620,-6.815025,39.228047,448.0
1332,-6.7824699,39.117947,,Point,DAR ES SALAAM,Ubungo MC,Mbezi,UPENDO,Government,EM.12433,-6.7824699,39.117947,249.0
1333,-6.791375,39.2162831,,Point,DAR ES SALAAM,Ubungo MC,Ubungo,URAFIKI,Government,EM.11180,-6.791375,39.2162831,599.0
1334,-6.7910134,39.2297926,,Point,DAR ES SALAAM,Ubungo MC,Manzese,UZURI,Government,EM.7640,-6.7910134,39.2297926,826.0
1335,-6.7972755,39.1662344,,Point,DAR ES SALAAM,Ubungo MC,Kimara,VERITAS,Non-Government,EM.13913,-6.7972755,39.1662344,579.0
1336,-6.8054755,39.13404227,,Point,DAR ES SALAAM,Ubungo MC,Msigani,WORLD KID'S,Non-Government,EM.17044,-6.8054755,39.13404227,208.0
1337,-5.7330336,35.7242007,,Point,DODOMA,Bahi,Babayu,ASANJE,Government,EM.8755,-5.7330336,35.7242007,425.0
1338,-5.6359289,35.7034598,,Point,DODOMA,Bahi,Babayu,BABAYU,Government,EM.10038,-5.6359289,35.7034598,656.0
1339,-6.0409247,35.3512609,,Point,DODOMA,Bahi,Mpamantwa,BAHI MAKULU,Government,EM.10039,-6.0409247,35.3512609,800.0
1340,-5.9493606,35.3207037,,Point,DODOMA,Bahi,Bahi,BAHI MISHENI,Government,EM.10040,-5.9493606,35.3207037,1491.0
1341,-5.9654069,35.3193067,,Point,DODOMA,Bahi,Bahi,BAHI SOKONI,Government,EM.10041,-5.9654069,35.3193067,1351.0
1342,-6.2478989,35.2361449,,Point,DODOMA,Bahi,Chali,CHALI ISANGA,Government,EM.1182,-6.2478989,35.2361449,947.0
1343,-6.26241622,35.2508829,,Point,DODOMA,Bahi,Chali,CHALI MAKULU,Government,EM.4064,-6.26241622,35.2508829,502.0
1344,-5.969657,35.6845515,,Point,DODOMA,Bahi,Mundemu,CHIBAYA,Government,EM.14346,-5.969657,35.6845515,376.0
1345,-6.4005147,35.7063469,,Point,DODOMA,Bahi,Chibelela,CHIBELELA,Government,EM.10043,-6.4005147,35.7063469,715.0
1346,-5.750483807,35.29794881,,Point,DODOMA,Bahi,Makanda,CHIDETE,Government,EM.11665,-5.750483807,35.29794881,460.0
1347,-6.3613984,35.4516671,,Point,DODOMA,Bahi,Mpalanga,CHIDILO,Government,EM.10044,-6.3613984,35.4516671,726.0
1348,-6.552641971,35.27561655,,Point,DODOMA,Bahi,Chifutuka,CHIFUTUKA,Government,EM.10045,-6.552641971,35.27561655,971.0
1349,-6.31971054,35.43710349,,Point,DODOMA,Bahi,Chipanga,CHIGULUKA,Government,EM.811,-6.31971054,35.43710349,524.0
1350,-6.1608896,35.4311447,,Point,DODOMA,Bahi,Chikola,CHIKOLA,Government,EM.10046,-6.1608896,35.4311447,673.0
1351,-6.3142192,35.3040931,,Point,DODOMA,Bahi,Chali,CHIKOPELO,Government,EM.3425,-6.3142192,35.3040931,518.0
1352,-6.3481318,35.3292354,,Point,DODOMA,Bahi,Chali,CHIKOPELOBWAWANI,Government,EM.15006,-6.3481318,35.3292354,355.0
1353,-5.9485777,35.6665621,,Point,DODOMA,Bahi,Mundemu,CHILUNGULU,Government,EM.10047,-5.9485777,35.6665621,322.0
1354,-6.1125623,35.3953689,,Point,DODOMA,Bahi,Chikola,CHIMENDELI,Government,EM.6983,-6.1125623,35.3953689,543.0
1355,-6.2353629,35.344674,,Point,DODOMA,Bahi,Chipanga,CHIPANGA A,Government,EM.998,-6.2353629,35.344674,697.0
1356,-6.2318107,35.3593234,,Point,DODOMA,Bahi,Chipanga,CHIPANGA B,Government,EM.4621,-6.2318107,35.3593234,597.0
1357,-6.1384277,35.3819162,,Point,DODOMA,Bahi,Chikola,CHITALALO,Government,EM.10048,-6.1384277,35.3819162,292.0
1358,-5.7511169,35.4420589,,Point,DODOMA,Bahi,Makanda,CHONDE,Government,EM.10049,-5.7511169,35.4420589,622.0
1359,-6.0023534,35.4312064,,Point,DODOMA,Bahi,Ibihwa,IBIHWA,Government,EM.10050,-6.0023534,35.4312064,754.0
1360,-6.42226798,35.55786875,,Point,DODOMA,Bahi,Ibugule,IBUGULE,Government,EM.10051,-6.42226798,35.55786875,627.0
1361,-5.9469912,35.5403243,,Point,DODOMA,Bahi,Ilindi,ILINDI,Government,EM.10052,-5.9469912,35.5403243,1097.0
1362,-6.3756319,35.6662284,,Point,DODOMA,Bahi,Chibelela,ISANGHA,Government,EM.3749,-6.3756319,35.6662284,1088.0
1363,-6.552641971,35.27561655,,Point,DODOMA,Bahi,Chifutuka,IWUMBA,Government,EM.13065,-6.552641971,35.27561655,433.0
1364,-6.0984796,35.5044425,,Point,DODOMA,Bahi,Kigwe,KICHANGANI,Government,EM.13066,-6.0984796,35.5044425,1764.0
1365,-6.085329,35.48379,,Point,DODOMA,Bahi,Kigwe,KIGWE,Government,EM.2604,-6.085329,35.48379,432.0
1366,-6.0860602,35.4836155,,Point,DODOMA,Bahi,Kigwe,KIGWE VIZIWI,Government,EM.14347,-6.0860602,35.4836155,112.0
1367,-5.8642196,35.6955358,,Point,DODOMA,Bahi,Msisi,KISIMA CHA NDEGE,Government,EM.10053,-5.8642196,35.6955358,807.0
1368,-5.6457568,35.6069557,,Point,DODOMA,Bahi,Babayu,KONGOGO,Government,EM.10054,-5.6457568,35.6069557,497.0
1369,-6.4369461,35.6064393,,Point,DODOMA,Bahi,Mtitaa,KUSILA,Government,EM.13549,-6.4369461,35.6064393,647.0
1370,-5.7994059,35.4859151,,Point,DODOMA,Bahi,Lamaiti,LAMAITI,Government,EM.10055,-5.7994059,35.4859151,912.0
1371,-5.7285909,35.5015455,,Point,DODOMA,Bahi,Lamaiti,LUKALI,Government,EM.10056,-5.7285909,35.5015455,923.0
1372,-6.4953955,35.3712715,,Point,DODOMA,Bahi,Chifutuka,MAGAGA,Government,EM.5822,-6.4953955,35.3712715,484.0
1373,-5.7351146,35.3713943,,Point,DODOMA,Bahi,Makanda,MAKANDA,Government,EM.10057,-5.7351146,35.3713943,722.0
1374,-6.3367804,35.5571415,,Point,DODOMA,Bahi,Ibugule,MAPANGA,Government,EM.8623,-6.3367804,35.5571415,1012.0
1375,-6.0805796,35.4667991,,Point,DODOMA,Bahi,Kigwe,MAPINDUZI,Government,EM.10058,-6.0805796,35.4667991,790.0
1376,-5.7913693,35.79958501,,Point,DODOMA,Bahi,Zanka,MAYAMAYA,Government,EM.4065,-5.7913693,35.79958501,514.0
1377,-5.8183902,34.6540777,,Point,DODOMA,Bahi,Msisi,MCHITO,Government,EM.10059,-5.8183902,34.6540777,519.0
1378,-5.567557,35.6480547,,Point,DODOMA,Bahi,Babayu,MGONDO,Government,EM.13067,-5.567557,35.6480547,406.0
1379,-5.8840296,35.5279149,,Point,DODOMA,Bahi,Ilindi,MINDOLA,Government,EM.10060,-5.8840296,35.5279149,758.0
1380,-5.8962089,35.366893,,Point,DODOMA,Bahi,Mpamantwa,MKAKATIKA,Government,EM.10061,-5.8962089,35.366893,550.0
1381,-5.79071677,35.9260447,,Point,DODOMA,Bahi,Zanka,MKONDAI,Government,EM.5823,-5.79071677,35.9260447,814.0
1382,-5.9077269,35.4414633,,Point,DODOMA,Bahi,Ibihwa,MNKOLA,Government,EM.10062,-5.9077269,35.4414633,731.0
1383,-6.3151772,35.5989667,,Point,DODOMA,Bahi,Mpalanga,MPALANGA,Government,EM.10063,-6.3151772,35.5989667,1025.0
1384,-5.966300619,35.38554673,,Point,DODOMA,Bahi,Mpamantwa,MPAMANTWA,Government,EM.10064,-5.966300619,35.38554673,983.0
1385,-6.627927,35.6916906,,Point,DODOMA,Bahi,Mwitikira,MPHANGWE,Government,EM.3426,-6.627927,35.6916906,499.0
1386,-6.156347,35.4966466,,Point,DODOMA,Bahi,Mpinga,MPINGA,Government,EM.10065,-6.156347,35.4966466,1187.0
1387,-5.838458,35.6221337,,Point,DODOMA,Bahi,Msisi,MSISI,Government,EM.10066,-5.838458,35.6221337,675.0
1388,-6.4340469,35.5820867,,Point,DODOMA,Bahi,Mtitaa,MTITAA,Government,EM.10067,-6.4340469,35.5820867,642.0
1389,-5.9298773,35.6838161,,Point,DODOMA,Bahi,Mundemu,MUNDEMU,Government,EM.3427,-5.9298773,35.6838161,900.0
1390,-6.516716,35.6562786,,Point,DODOMA,Bahi,Mwitikira,MWITIKIRA,Government,EM.10068,-6.516716,35.6562786,732.0
1391,-6.2032508,35.5317916,,Point,DODOMA,Bahi,Mpinga,MZOGOLE,Government,EM.10069,-6.2032508,35.5317916,1152.0
1392,-6.9756147,35.2405812,,Point,DODOMA,Bahi,Bahi,NAGULO BAHI,Government,EM.9588,-6.9756147,35.2405812,1383.0
1393,-5.9968162,35.4362284,,Point,DODOMA,Bahi,Ibihwa,NGHOMBOLOLA,Government,EM.10070,-5.9968162,35.4362284,676.0
1394,-6.1279999,35.4340164,,Point,DODOMA,Bahi,Chikola,NGHULUGANO,Government,EM.5824,-6.1279999,35.4340164,775.0
1395,-5.9259165,35.6041576,,Point,DODOMA,Bahi,Mundemu,NGUJI,Government,EM.7641,-5.9259165,35.6041576,548.0
1396,-6.2871713,35.5112518,,Point,DODOMA,Bahi,Mpalanga,NHOLI,Government,EM.10071,-6.2871713,35.5112518,473.0
1397,-6.4645264,35.5414657,,Point,DODOMA,Bahi,Mtitaa,NHYINILA,Government,EM.10072,-6.4645264,35.5414657,833.0
1398,-6.3600088,35.5498366,,Point,DODOMA,Bahi,Ibugule,NKHOME,Government,EM.10073,-6.3600088,35.5498366,378.0
1399,-6.4248073,35.3361854,,Point,DODOMA,Bahi,Nondwa,NONDWA,Government,EM.5825,-6.4248073,35.3361854,564.0
1400,-5.9475507,35.3586951,,Point,DODOMA,Bahi,Bahi,SANDULI,Government,EM.15007,-5.9475507,35.3586951,214.0
1401,-6.414139,35.7013106,,Point,DODOMA,Bahi,Chibelela,SOKOINE,Government,EM.12434,-6.414139,35.7013106,466.0
1402,-6.29026433,35.3443596,,Point,DODOMA,Bahi,Chipanga,SULUNGAI,Government,EM.12435,-6.29026433,35.3443596,283.0
1403,-5.7636346,35.6253402,,Point,DODOMA,Bahi,Msisi,TINAI,Government,EM.10074,-5.7636346,35.6253402,383.0
1404,-5.9032761,35.2753972,,Point,DODOMA,Bahi,Bahi,UHELELA,Government,EM.10075,-5.9032761,35.2753972,399.0
1405,-5.8439191,35.762306,,Point,DODOMA,Bahi,Zanka,ZANKA,Government,EM.2535,-5.8439191,35.762306,518.0
1406,-6.408089,35.3906616,,Point,DODOMA,Bahi,Nondwa,ZEJELE,Government,EM.10076,-6.408089,35.3906616,905.0
1407,-6.2432425,36.2267148,,Point,DODOMA,Chamwino,Ikowa,AMANI,Government,EM.13914,-6.2432425,36.2267148,400.0
1408,-6.2044965,36.217167,,Point,DODOMA,Chamwino,Manchali,AZIMIO,Government,EM.10422,-6.2044965,36.217167,684.0
1409,-6.1398623,36.0257815,,Point,DODOMA,Chamwino,Buigiri,BUIGIRI BLIND,Government,EM.661,-6.1398623,36.0257815,102.0
1410,-6.1415916,36.0214818,,Point,DODOMA,Chamwino,Buigiri,BUIGIRI MISHENI,Government,EM.433,-6.1415916,36.0214818,863.0
1411,-6.6447013,36.2278789,,Point,DODOMA,Chamwino,Manchali,CHALINZE,Government,EM.10077,-6.6447013,36.2278789,688.0
1412,-6.3629759,35.8461194,,Point,DODOMA,Chamwino,Mvumi makulu,CHALULA,Government,EM.10078,-6.3629759,35.8461194,782.0
1413,-6.9617964,35.8740718,,Point,DODOMA,Chamwino,Chiboli,CHAMPUMBA,Government,EM.10922,-6.9617964,35.8740718,264.0
1414,-6.1068606,36.0412701,,Point,DODOMA,Chamwino,Chamwino,CHAMWINO,Government,EM.1465,-6.1068606,36.0412701,1280.0
1415,-6.3395888,36.0468045,,Point,DODOMA,Chamwino,Handali,CHANHUMBA,Government,EM.10079,-6.3395888,36.0468045,850.0
1416,-5.5714696,35.8452896,,Point,DODOMA,Chamwino,Haneti,CHENENE,Government,EM.10080,-5.5714696,35.8452896,706.0
1417,-6.8580169,35.8178718,,Point,DODOMA,Chamwino,Chiboli,CHIBOLI,Government,EM.5826,-6.8580169,35.8178718,602.0
1418,-6.1515756,36.1930264,,Point,DODOMA,Chamwino,Manchali,CHIBULUNJE,Government,EM.15431,-6.1515756,36.1930264,449.0
1419,-5.5737045,36.1324698,,Point,DODOMA,Chamwino,Segala,CHICHINKA,Government,EM.11181,-5.5737045,36.1324698,528.0
1420,-6.5729086,35.51788707,,Point,DODOMA,Chamwino,Huzi,CHIFUKULO,Government,EM.3750,-6.5729086,35.51788707,1064.0
1421,-6.7106874,35.6060471,,Point,DODOMA,Chamwino,Mpwayungu,CHILANJILILO,Government,EM.10081,-6.7106874,35.6060471,886.0
1422,-6.0453193,36.1364351,,Point,DODOMA,Chamwino,Chilonwa,CHILONWA,Government,EM.10082,-6.0453193,36.1364351,350.0
1423,-6.1023205,36.18472,,Point,DODOMA,Chamwino,Majeleko,CHINANGALI - I,Government,EM.4622,-6.1023205,36.18472,380.0
1424,-6.1476776,36.0843684,,Point,DODOMA,Chamwino,Buigiri,CHINANGALI-II,Government,EM.4066,-6.1476776,36.0843684,631.0
1425,-6.4290095,36.1159999,,Point,DODOMA,Chamwino,Nghaheleze,CHINOJE,Government,EM.10083,-6.4290095,36.1159999,318.0
1426,-6.8986082,35.3912964,,Point,DODOMA,Chamwino,Chinugulu,CHINUGULU,Government,EM.2862,-6.8986082,35.3912964,695.0
1427,-5.6151971,36.0160357,,Point,DODOMA,Chamwino,Itiso,CHISOLO,Government,EM.13068,-5.6151971,36.0160357,520.0
1428,-6.4775476,35.9372967,,Point,DODOMA,Chamwino,Iringa mvumi,CHITA,Government,EM.10741,-6.4775476,35.9372967,848.0
1429,-5.8683096,36.1963831,,Point,DODOMA,Chamwino,Membe,CHITABULI,Government,EM.13550,-5.8683096,36.1963831,459.0
1430,-6.44155701,35.8374034,,Point,DODOMA,Chamwino,Makang'wa,CHIWONA,Government,EM.13069,-6.44155701,35.8374034,356.0
1431,-5.7249116,36.2303573,,Point,DODOMA,Chamwino,Dabalo,CHIWONDO,Government,EM.10084,-5.7249116,36.2303573,690.0
1432,-5.8039432,36.1180487,,Point,DODOMA,Chamwino,Dabalo,DABALO,Government,EM.10085,-5.8039432,36.1180487,1248.0
1433,-6.6860181,35.9640642,,Point,DODOMA,Chamwino,Fufu,FUFU,Government,EM.5827,-6.6860181,35.9640642,498.0
1434,-5.4496216,36.0371558,,Point,DODOMA,Chamwino,Zajilwa,GWANDI,Government,EM.10086,-5.4496216,36.0371558,763.0
1435,-6.3364619,36.0001388,,Point,DODOMA,Chamwino,Handali,HANDALI,Government,EM.662,-6.3364619,36.0001388,1691.0
1436,-5.4812928,35.8486201,,Point,DODOMA,Chamwino,Haneti,HANETI,Government,EM.10087,-5.4812928,35.8486201,1048.0
1437,-5.5388834,35.7246007,,Point,DODOMA,Chamwino,Haneti,HUMEKWA,Government,EM.10088,-5.5388834,35.7246007,297.0
1438,-6.6527898,35.4881367,,Point,DODOMA,Chamwino,Huzi,HUZI,Government,EM.2536,-6.6527898,35.4881367,1082.0
1439,-6.1007712,36.0409762,,Point,DODOMA,Chamwino,Idifu,IDIFU,Government,EM.10089,-6.1007712,36.0409762,902.0
1440,-5.7963746,36.1260971,,Point,DODOMA,Chamwino,Dabalo,IGAMBA,Government,EM.10090,-5.7963746,36.1260971,705.0
1441,-6.1071768,36.0410243,,Point,DODOMA,Chamwino,Igandu,IGANDU,Government,EM.3038,-6.1071768,36.0410243,1268.0
1442,-6.8902703,35.9476909,,Point,DODOMA,Chamwino,Loje,IGUNGULI,Government,EM.10282,-6.8902703,35.9476909,380.0
1443,-5.7253764,36.0827702,,Point,DODOMA,Chamwino,Itiso,IKOMBO,Government,EM.10091,-5.7253764,36.0827702,861.0
1444,-6.4825926,35.9570628,,Point,DODOMA,Chamwino,Ikombolinga,IKOMBOLINGA,Government,EM.4623,-6.4825926,35.9570628,700.0
1445,-6.233372,36.1646695,,Point,DODOMA,Chamwino,Ikowa,IKOWA,Government,EM.607,-6.233372,36.1646695,560.0
1446,-6.8684075,35.1399793,,Point,DODOMA,Chamwino,Manda,ILANGALI,Government,EM.10092,-6.8684075,35.1399793,998.0
1447,-6.6913389,35.8879301,,Point,DODOMA,Chamwino,Manzase,ILEWELO,Government,EM.10283,-6.6913389,35.8879301,520.0
1448,-6.3453263,35.9151388,,Point,DODOMA,Chamwino,Muungano,ILOLO,Government,EM.1183,-6.3453263,35.9151388,1075.0
1449,-6.4813433,35.9166234,,Point,DODOMA,Chamwino,Iringa mvumi,IRINGA MVUMI,Government,EM.812,-6.4813433,35.9166234,1032.0
1450,-5.6343365,36.0287571,,Point,DODOMA,Chamwino,Itiso,ITISO,Government,EM.1572,-5.6343365,36.0287571,854.0
1451,-5.5597154,36.2611024,,Point,DODOMA,Chamwino,Segala,IZAVA,Government,EM.3039,-5.5597154,36.2611024,1034.0
1452,-6.5931471,35.9313229,,Point,DODOMA,Chamwino,Manzase,JITEGEMEE,Government,EM.13070,-6.5931471,35.9313229,524.0
1453,-6.1254421,36.6951766,,Point,DODOMA,Chamwino,Manchali,JUHUDI,Government,EM.13551,-6.1254421,36.6951766,226.0
1454,-6.493326,35.8384478,,Point,DODOMA,Chamwino,Mlowa Barabarani,KALEMBO,Government,EM.10093,-6.493326,35.8384478,855.0
1455,-6.7553472,35.6681881,,Point,DODOMA,Chamwino,Mpwayungu,KALENGA,Government,EM.13071,-6.7553472,35.6681881,414.0
1456,-6.0900555,36.0375549,,Point,DODOMA,Chamwino,Chamwino,KAMBARAGE,Government,EM.10742,-6.0900555,36.0375549,659.0
1457,-5.9743582,36.0476148,,Point,DODOMA,Chamwino,Msanga,KAWAWA,Government,EM.10094,-5.9743582,36.0476148,2646.0
1458,-5.4491114,36.2539257,,Point,DODOMA,Chamwino,Segala,KIMEJI,Government,EM.11182,-5.4491114,36.2539257,300.0
1459,-5.4678471,35.9130489,,Point,DODOMA,Chamwino,Haneti,KWAHEMU,Government,EM.10095,-5.4678471,35.9130489,648.0
1460,-6.8629724,36.009035,,Point,DODOMA,Chamwino,Loje,LOJE,Government,EM.4067,-6.8629724,36.009035,608.0
1461,-6.3130067,35.8491531,,Point,DODOMA,Chamwino,Muungano,LOWASA,Government,EM.15432,-6.3130067,35.8491531,469.0
