latitude,longitude,altitude,geometry,REGION,COUNCIL,WARD,SCHOOL_NAM,OWNERSHIP,REGISTRATI,LATITUDE,LONGITUDE
-5.801832,32.8882141,,Point,TABORA,Sikonge,Kipanga,UKONDAMOYO,Government,EM.10878,-5.801832,32.8882141
-5.7004051,32.9041992,,Point,TABORA,Sikonge,Usunga,URAFIKI,Government,EM.7531,-5.7004051,32.9041992
-5.2520258,32.6825383,,Point,TABORA,Sikonge,Pangale,USESULA,Government,EM.4544,-5.2520258,32.6825383
-5.4265899,32.5469099,,Point,TABORA,Sikonge,Mole,USHIRIKA,Government,EM.16975,-5.4265899,32.5469099
-5.7083238,32.9397334,,Point,TABORA,Sikonge,Usunga,USUNGA,Government,EM.3230,-5.7083238,32.9397334
-5.6123715,32.7440811,,Point,TABORA,Sikonge,Igigwa,UTAWAMBOGO,Government,EM.10404,-5.6123715,32.7440811
-5.9770781,32.7918602,,Point,TABORA,Sikonge,Ngoywa,UTIMULE,Government,EM.4545,-5.9770781,32.7918602
-5.6098862,32.8546917,,Point,TABORA,Sikonge,Kisanga,UTYATYA,Government,EM.13466,-5.6098862,32.8546917
-5.3507272,32.7870544,,Point,TABORA,Sikonge,Igigwa,WANKOLONGO,Government,EM.16551,-5.3507272,32.7870544
-5.02552,32.789639,,Point,TABORA,Tabora MC,Mwinyi,A.H. MWINYI,Government,EM.13467,-5.02552,32.789639
-4.9195868,32.6507014,,Point,TABORA,Tabora MC,Kalunde,BLOCKFARM,Government,EM.10257,-4.9195868,32.6507014
-5.0154042,32.8193648,,Point,TABORA,Tabora MC,Isevya,BOMBAMZINGA,Government,EM.9418,-5.0154042,32.8193648
-5.0212536,32.7966039,,Point,TABORA,Tabora MC,Chemchem,CHEMCHEM,Government,EM.4017,-5.0212536,32.7966039
-5.0312699,32.8263327,,Point,TABORA,Tabora MC,Cheyo,CHEYO 'A',Government,EM.9419,-5.0312699,32.8263327
-5.0434227,32.8320756,,Point,TABORA,Tabora MC,Cheyo,CHEYO 'B',Government,EM.9420,-5.0434227,32.8320756
-5.0191732,32.8110794,,Point,TABORA,Tabora MC,Kanyenye,FURAHA,Government,EM.2333,-5.0191732,32.8110794
-5.0196278,32.810229,,Point,TABORA,Tabora MC,Kanyenye,GONGONI,Government,EM.16976,-5.0196278,32.810229
-5.021211,32.4713811,,Point,TABORA,Tabora MC,Mwinyi,GREENLANE,Non-Government,EM.15904,-5.021211,32.4713811
-5.1212669,32.9651995,,Point,TABORA,Tabora MC,Ndevelwa,IBASA,Government,EM.14281,-5.1212669,32.9651995
-5.0355262,32.9351456,,Point,TABORA,Tabora MC,Ifucha,IFUCHA,Government,EM.14282,-5.0355262,32.9351456
-4.9062048,32.7230327,,Point,TABORA,Tabora MC,Misha,IGAMBILO,Government,EM.9421,-4.9062048,32.7230327
-4.7943152,32.7555248,,Point,TABORA,Tabora MC,Ikomwa,IGOMBE 'A',Government,EM.9422,-4.7943152,32.7555248
-4.7398103,32.7487395,,Point,TABORA,Tabora MC,Ikomwa,IGOMBE 'B',Government,EM.9423,-4.7398103,32.7487395
-4.8193303,32.6863825,,Point,TABORA,Tabora MC,Kabila,IGOSHA,Government,EM.9424,-4.8193303,32.6863825
-4.7819192,32.7961485,,Point,TABORA,Tabora MC,Ikomwa,IKOMWA,Government,EM.9425,-4.7819192,32.7961485
-4.9407073,32.8893981,,Point,TABORA,Tabora MC,Uyui,IMALAMIHAYO,Government,EM.9426,-4.9407073,32.8893981
-5.0698943,32.9296116,,Point,TABORA,Tabora MC,Ndevelwa,Inala,Government,EM.9427,-5.0698943,32.9296116
-5.0153835,32.8095318,,Point,TABORA,Tabora MC,Ipuli,Ipuli,Government,EM.7532,-5.0153835,32.8095318
-5.0227735,32.8104059,,Point,TABORA,Tabora MC,Kanyenye,ISIKE,Government,EM.2334,-5.0227735,32.8104059
-5.0188532,32.7818229,,Point,TABORA,Tabora MC,Mbugani,ISTIQAAMA,Non-Government,EM.16552,-5.0188532,32.7818229
-5.1234369,32.7771587,,Point,TABORA,Tabora MC,Itetemia,ISUKAMAHELA,Government,EM.9428,-5.1234369,32.7771587
-4.9401454,32.7436451,,Point,TABORA,Tabora MC,Misha,ITAGA,Government,EM.9429,-4.9401454,32.7436451
-5.026978,32.7842959,,Point,TABORA,Tabora MC,Tumbi,ITEMA,Government,EM.16553,-5.026978,32.7842959
-5.0525115,32.8134306,,Point,TABORA,Tabora MC,Kitete,ITETEMIA,Government,EM.9574,-5.0525115,32.8134306
-4.9992231,32.9511452,,Point,TABORA,Tabora MC,Itonjanda,ITONJANDA,Government,EM.9430,-4.9992231,32.9511452
-5.1340015,32.8602332,,Point,TABORA,Tabora MC,Ndevelwa,Itulu,Government,EM.9431,-5.1340015,32.8602332
-5.0244619,32.6675971,,Point,TABORA,Tabora MC,Tumbi,IYOMBO,Government,EM.9432,-5.0244619,32.6675971
-5.140599,32.925169,,Point,TABORA,Tabora MC,Ndevelwa,IZENGA,Government,EM.15396,-5.140599,32.925169
-5.010122,32.7216674,,Point,TABORA,Tabora MC,Kalunde,Izimbili,Government,EM.9433,-5.010122,32.7216674
-5.0060198,32.8230898,,Point,TABORA,Tabora MC,Kiloleni,JAMHURI,Government,EM.13850,-5.0060198,32.8230898
-4.853145,32.7691541,,Point,TABORA,Tabora MC,Kabila,KABILA,Government,EM.3714,-4.853145,32.7691541
-4.8607223,32.8008914,,Point,TABORA,Tabora MC,Kakola,KAKOLA,Government,EM.9434,-4.8607223,32.8008914
-4.8846835,32.8689673,,Point,TABORA,Tabora MC,Uyui,KALUMWA,Government,EM.9435,-4.8846835,32.8689673
-4.973737,32.6981786,,Point,TABORA,Tabora MC,Kalunde,KALUNDE,Government,EM.9436,-4.973737,32.6981786
-5.0269323,32.8055876,,Point,TABORA,Tabora MC,Kanyenye,KANYENYE,Government,EM.5709,-5.0269323,32.8055876
-4.7410275,32.789028,,Point,TABORA,Tabora MC,Ikomwa,KAPUNZE,Government,EM.15397,-4.7410275,32.789028
-5.0040169,37.88768,,Point,TABORA,Tabora MC,Ifucha,KAZIMA,Government,EM.9437,-5.0040169,37.88768
-5.0026305,32.8132254,,Point,TABORA,Tabora MC,Mapambano,KILOLENI,Government,EM.9438,-5.0026305,32.8132254
-5.0877392,32.7952811,,Point,TABORA,Tabora MC,Itetemia,KIPALAPALA,Government,EM.9439,-5.0877392,32.7952811
-5.1157984,32.6939391,,Point,TABORA,Tabora MC,Tumbi,KIPERA,Government,EM.9440,-5.1157984,32.6939391
-5.0312045,32.8188992,,Point,TABORA,Tabora MC,Kitete,KITETE,Government,EM.4018,-5.0312045,32.8188992
-5.0324111,32.8102607,,Point,TABORA,Tabora MC,Kitete,KIYUNGI,Government,EM.9441,-5.0324111,32.8102607
-5.0465075,32.8002645,,Point,TABORA,Tabora MC,Ng'ambo,KIZIGO,Government,EM.13851,-5.0465075,32.8002645
-5.0693447,32.7850078,,Point,TABORA,Tabora MC,Itetemia,KWIHARA,Government,EM.8011,-5.0693447,32.7850078
-5.0085427,32.8020346,,Point,TABORA,Tabora MC,Tambuka-Reli,MABATINI,Government,EM.5710,-5.0085427,32.8020346
-5.0017982,32.830105,,Point,TABORA,Tabora MC,Mtenedeni,MAGEREZA,Government,EM.9442,-5.0017982,32.830105
-4.8608807,32.8012874,,Point,TABORA,Tabora MC,Kakola,MAGOWEKO,Government,EM.9443,-4.8608807,32.8012874
-5.0167372,32.8485231,,Point,TABORA,Tabora MC,Mpela,MAJENGO,Government,EM.12952,-5.0167372,32.8485231
-4.9839835,32.9235932,,Point,TABORA,Tabora MC,Itonjanda,MANOLEO,Government,EM.10543,-4.9839835,32.9235932
-4.94504873,32.802848,,Point,TABORA,Tabora MC,Misha,MASAGALA,Government,EM.9444,-4.94504873,32.802848
-5.1026888,32.8344055,,Point,TABORA,Tabora MC,Itetemia,MASIMBA,Government,EM.12331,-5.1026888,32.8344055
-5.0519832,32.8298918,,Point,TABORA,Tabora MC,Cheyo,MASUBI,Government,EM.9445,-5.0519832,32.8298918
-5.0341686,32.7599534,,Point,TABORA,Tabora MC,Malolo,MAWITI,Government,EM.8012,-5.0341686,32.7599534
-5.0408005,32.8222254,,Point,TABORA,Tabora MC,Cheyo,MIHAYO,Government,EM.9446,-5.0408005,32.8222254
-5.0023369,32.7953854,,Point,TABORA,Tabora MC,Tambuka-Reli,MILAMBO BARRACKS,Government,EM.9447,-5.0023369,32.7953854
-4.9149914,32.7737465,,Point,TABORA,Tabora MC,Misha,MISHA,Government,EM.9448,-4.9149914,32.7737465
-5.0106749,32.7875878,,Point,TABORA,Tabora MC,Mbugani,MIYEMBA,Government,EM.13468,-5.0106749,32.7875878
-5.0350738,32.7989103,,Point,TABORA,Tabora MC,Kidongochekundu,MKOANI,Government,EM.9449,-5.0350738,32.7989103
-5.0341517,32.7965733,,Point,TABORA,Tabora MC,Kidongochekundu,MPEPO,Government,EM.16554,-5.0341517,32.7965733
-4.9586047,32.6600241,,Point,TABORA,Tabora MC,Kalunde,MSANGI 'A',Government,EM.9450,-4.9586047,32.6600241
-5.1491106,32.754394,,Point,TABORA,Tabora MC,Ntalikwa,MTAKUJA,Government,EM.5711,-5.1491106,32.754394
-5.011905,32.8280535,,Point,TABORA,Tabora MC,Isevya,MTENDENI,Government,EM.9330,-5.011905,32.8280535
-4.9981992,32.8243562,,Point,TABORA,Tabora MC,Mtenedeni,MWANZO,Government,EM.12953,-4.9981992,32.8243562
-5.0192312,32.814201,,Point,TABORA,Tabora MC,Cheyo,MWENGE,Government,EM.2443,-5.0192312,32.814201
-5.1061444,32.8800885,,Point,TABORA,Tabora MC,Ndevelwa,NDEVELWA,Government,EM.9331,-5.1061444,32.8800885
-5.0414108,32.8015563,,Point,TABORA,Tabora MC,Kidongochekundu,New Era,Non-Government,EM.16977,-5.0414108,32.8015563
-5.1118583,32.7391483,,Point,TABORA,Tabora MC,Ntalikwa,Ntalikwa,Government,EM.3390,-5.1118583,32.7391483
-5.0114723,32.7970812,,Point,TABORA,Tabora MC,Mbugani,RUFITA,Government,EM.2739,-5.0114723,32.7970812
-5.0856814,32.7971082,,Point,TABORA,Tabora MC,Itetemia,SHAURI JEMA,Non-Government,EM.17568,-5.0856814,32.7971082
-5.0210003,32.8561001,,Point,TABORA,Tabora MC,Mpela,ST.FRANCIS,Non-Government,EM.13852,-5.0210003,32.8561001
-5.0188789,32.8121524,,Point,TABORA,Tabora MC,Kanyenye,TABORA VIZIWI,Government,EM.2335,-5.0188789,32.8121524
-5.0251533,32.85435,,Point,TABORA,Tabora MC,Mpela,THEMIHILL,Non-Government,EM.13853,-5.0251533,32.85435
-5.0148879,32.8092358,,Point,TABORA,Tabora MC,Gongoni,TOWN SCHOOL,Government,EM.374,-5.0148879,32.8092358
-5.0746939,32.6938234,,Point,TABORA,Tabora MC,Tumbi,TUMBI,Government,EM.9451,-5.0746939,32.6938234
-5.0192801,32.8165863,,Point,TABORA,Tabora MC,Cheyo,UHURU,Government,EM.2336,-5.0192801,32.8165863
-5.0000021,32.7476507,,Point,TABORA,Tabora MC,Kalunde,ULAMBA,Government,EM.9452,-5.0000021,32.7476507
-4.8791271,32.7971082,,Point,TABORA,Tabora MC,Kalunde,UMANDA,Government,EM.12954,-4.8791271,32.7971082
-4.9285457,32.8444428,,Point,TABORA,Tabora MC,Uyui,UYUI,Government,EM.9453,-4.9285457,32.8444428
-5.0525114,32.8134305,,Point,TABORA,Tabora MC,Kitete,WESTLAND,Non-Government,EM.12332,-5.0525114,32.8134305
-4.8671579,32.4818732,,Point,TABORA,Tabora/Uyui,Usagari,AZIMIO,Government,EM.8961,-4.8671579,32.4818732
-4.2506583,32.4576383,,Point,TABORA,Tabora/Uyui,Shitage,BUKALA,Government,EM.10022,-4.2506583,32.4576383
-4.32917046,32.53723793,,Point,TABORA,Tabora/Uyui,Shitage,BUKILI,Government,EM.12955,-4.32917046,32.53723793
-4.881266,32.5210542,,Point,TABORA,Tabora/Uyui,Ufuluma,BULIMA,Government,EM.13469,-4.881266,32.5210542
-5.1589985,32.45476353,,Point,TABORA,Tabora/Uyui,Ndono,CHALI,Government,EM.14283,-5.1589985,32.45476353
-4.9346606,32.4406195,,Point,TABORA,Tabora/Uyui,Ufuluma,CHESA,Government,EM.6878,-4.9346606,32.4406195
-4.4828933,32.4802616,,Point,TABORA,Tabora/Uyui,Igulungu,GILIMBA,Government,EM.12956,-4.4828933,32.4802616
-5.294725,33.1476712,,Point,TABORA,Tabora/Uyui,Goweko,GOWEKO,Government,EM.7533,-5.294725,33.1476712
-5.0469547,33.1051355,,Point,TABORA,Tabora/Uyui,Nsimbo,HIYARI YA MOYO,Government,EM.11525,-5.0469547,33.1051355
-4.8857051,33.1759252,,Point,TABORA,Tabora/Uyui,Ibelamilundi,IBELAMILUNDI,Government,EM.6879,-4.8857051,33.1759252
-4.9249429,32.6015099,,Point,TABORA,Tabora/Uyui,Ibiri,IBIRI,Government,EM.94,-4.9249429,32.6015099
-4.8102477,33.1280827,,Point,TABORA,Tabora/Uyui,Isikizya,IBUSHI,Government,EM.9120,-4.8102477,33.1280827
-5.1801245,32.5185855,,Point,TABORA,Tabora/Uyui,Mabama,IDEKA,Government,EM.11526,-5.1801245,32.5185855
-5.2153426,33.027512,,Point,TABORA,Tabora/Uyui,Igalula,IGALULA,Government,EM.2595,-5.2153426,33.027512
-4.82051521,33.11185997,,Point,TABORA,Tabora/Uyui,Isikizya,IGOKO,Government,EM.3231,-4.82051521,33.11185997
-4.85572369,32.91347765,,Point,TABORA,Tabora/Uyui,Ikongolo,IKONGOLO,Government,EM.3391,-4.85572369,32.91347765
-4.9155287,33.1320823,,Point,TABORA,Tabora/Uyui,Isikizya,IKONOLA,Government,EM.16555,-4.9155287,33.1320823
-4.8983397,33.098005,,Point,TABORA,Tabora/Uyui,Isikizya,ILALWANSIMBA,Government,EM.5712,-4.8983397,33.098005
-5.2581244,33.1128579,,Point,TABORA,Tabora/Uyui,Goweko,IMALAKASEKO,Government,EM.1439,-5.2581244,33.1128579
-4.9625583,33.0653903,,Point,TABORA,Tabora/Uyui,Magiri,IMALAMPAKA,Government,EM.7534,-4.9625583,33.0653903
-4.9139728,32.4957381,,Point,TABORA,Tabora/Uyui,Usagari,IMALAUDUKI,Government,EM.5713,-4.9139728,32.4957381
-4.9497232,32.6352408,,Point,TABORA,Tabora/Uyui,Ibiri,INONELWA,Government,EM.6880,-4.9497232,32.6352408
-5.24969367,32.9379352,,Point,TABORA,Tabora/Uyui,Igalula,IPULULU,Government,EM.3006,-5.24969367,32.9379352
-5.20766459,32.9664143,,Point,TABORA,Tabora/Uyui,Igalula,IPWANI,Government,EM.14733,-5.20766459,32.9664143
-5.1711102,33.0274501,,Point,TABORA,Tabora/Uyui,Igalula,ISENEFU,Government,EM.14284,-5.1711102,33.0274501
-5.1550651,32.6420971,,Point,TABORA,Tabora/Uyui,Ilolangulu,ISENGA,Government,EM.6881,-5.1550651,32.6420971
-4.4008116,32.5135933,,Point,TABORA,Tabora/Uyui,Bukumbi,ISHIHIMULWA,Government,EM.5714,-4.4008116,32.5135933
-4.8630521,33.1002014,,Point,TABORA,Tabora/Uyui,Isikizya,ISIKIZYA,Government,EM.5715,-4.8630521,33.1002014
-5.06101739,32.59726308,,Point,TABORA,Tabora/Uyui,Isila,ISILA,Government,EM.4546,-5.06101739,32.59726308
-4.88012279,32.57531505,,Point,TABORA,Tabora/Uyui,Ibiri,ISIMU,Government,EM.8354,-4.88012279,32.57531505
-5.0495634,32.4125194,,Point,TABORA,Tabora/Uyui,Ndono,ITINKA,Government,EM.6882,-5.0495634,32.4125194
-4.9465972,33.1782478,,Point,TABORA,Tabora/Uyui,Ibelamilundi,ITOBELA,Government,EM.9121,-4.9465972,33.1782478
-5.1835139,33.1407239,,Point,TABORA,Tabora/Uyui,Kigwa,ITUNDAUKULU,Government,EM.11527,-5.1835139,33.1407239
-4.6878172,32.8444286,,Point,TABORA,Tabora/Uyui,Nzubuka,IZUGAWIMA,Government,EM.13470,-4.6878172,32.8444286
-5.13495291,32.56000831,,Point,TABORA,Tabora/Uyui,Isila,KAGOBOLE,Government,EM.8013,-5.13495291,32.56000831
-4.84746902,33.66158104,,Point,TABORA,Tabora/Uyui,Miswaki,KALANGALE,Government,EM.13471,-4.84746902,33.66158104
-4.978665,33.1373686,,Point,TABORA,Tabora/Uyui,Magiri,KALEMELA,Government,EM.12957,-4.978665,33.1373686
-5.1454885,33.146044,,Point,TABORA,Tabora/Uyui,Kigwa,KALOFYA,Government,EM.8014,-5.1454885,33.146044
-5.0380352,32.4951682,,Point,TABORA,Tabora/Uyui,Kalola,KALOLA,Government,EM.3232,-5.0380352,32.4951682
-5.3368136,33.1950343,,Point,TABORA,Tabora/Uyui,Goweko,KAMAMA,Government,EM.8621,-5.3368136,33.1950343
-4.8151521,32.8839179,,Point,TABORA,Tabora/Uyui,Ikongolo,KANYENYE,Government,EM.5716,-4.8151521,32.8839179
-5.5652784,33.0080924,,Point,TABORA,Tabora/Uyui,Tura,KARANGASI,Government,EM.8015,-5.5652784,33.0080924
-4.9173944,32.9324806,,Point,TABORA,Tabora/Uyui,Upuge,KASENGA,Government,EM.2089,-4.9173944,32.9324806
-5.24513583,32.72275485,,Point,TABORA,Tabora/Uyui,Ilolangulu,KASISI 'A',Government,EM.13472,-5.24513583,32.72275485
-5.05181187,32.58009366,,Point,TABORA,Tabora/Uyui,Isila,KASISI 'B',Government,EM.8016,-5.05181187,32.58009366
-5.33242377,33.1501668,,Point,TABORA,Tabora/Uyui,Nsololo,KATAMBALA,Government,EM.13854,-5.33242377,33.1501668
-5.1355525,32.5319444,,Point,TABORA,Tabora/Uyui,Mabama,KATUNDA,Non-Government,EM.17750,-5.1355525,32.5319444
-5.29083726,32.994322,,Point,TABORA,Tabora/Uyui,Igalula,KAWEKAPINA,Government,EM.4547,-5.29083726,32.994322
-5.0265277,33.0324094,,Point,TABORA,Tabora/Uyui,Nsimbo,KIGWA 'A',Government,EM.4019,-5.0265277,33.0324094
-5.1275164,33.5700637,,Point,TABORA,Tabora/Uyui,Kigwa,KIGWA 'B',Government,EM.6883,-5.1275164,33.5700637
-4.356584,32.4813264,,Point,TABORA,Tabora/Uyui,Bukumbi,KIGWANHONA,Government,EM.11528,-4.356584,32.4813264
-4.8366782,32.5379804,,Point,TABORA,Tabora/Uyui,Ibiri,KILUNGU,Government,EM.7535,-4.8366782,32.5379804
-5.3574228,33.1871458,,Point,TABORA,Tabora/Uyui,Nsololo,KIMUNGI,Government,EM.12958,-5.3574228,33.1871458
-5.0776127,32.9972339,,Point,TABORA,Tabora/Uyui,Kigwa,KINAMAGI,Government,EM.7536,-5.0776127,32.9972339
-4.80959945,32.84232991,,Point,TABORA,Tabora/Uyui,Ikongolo,KIWEMBE,Government,EM.8355,-4.80959945,32.84232991
-5.3524069,33.57063703,,Point,TABORA,Tabora/Uyui,Kizengi,KIZENGI,Government,EM.3392,-5.3524069,33.57063703
-5.0960087,32.6324393,,Point,TABORA,Tabora/Uyui,Ilolangulu,LOLANGULU,Government,EM.1440,-5.0960087,32.6324393
-5.056205,33.834746,,Point,TABORA,Tabora/Uyui,Loya,LOYA,Government,EM.4020,-5.056205,33.834746
-4.8858288,32.9803344,,Point,TABORA,Tabora/Uyui,Upuge,LUNGUYA,Government,EM.6884,-4.8858288,32.9803344
-4.8629407,33.484639,,Point,TABORA,Tabora/Uyui,Lutende,LUTENDE,Government,EM.8017,-4.8629407,33.484639
-5.1770526,33.1867906,,Point,TABORA,Tabora/Uyui,Loya,LUTONA,Government,EM.8018,-5.1770526,33.1867906
-5.1239074,32.5206795,,Point,TABORA,Tabora/Uyui,Mabama,MABAMA,Government,EM.729,-5.1239074,32.5206795
-5.0658787,32.6418781,,Point,TABORA,Tabora/Uyui,Ilolangulu,MADAHA,Government,EM.12959,-5.0658787,32.6418781
-4.9442171,33.0421443,,Point,TABORA,Tabora/Uyui,Magiri,MAGIRI,Government,EM.2523,-4.9442171,33.0421443
-4.8765145,32.92873784,,Point,TABORA,Tabora/Uyui,Ikongolo,MAJENGO,Government,EM.5717,-4.8765145,32.92873784
-4.9285909,32.2834439,,Point,TABORA,Tabora/Uyui,Makazi,MAKAZI,Government,EM.10879,-4.9285909,32.2834439
-5.4372182,33.6497707,,Point,TABORA,Tabora/Uyui,Kizengi,MALONGWE,Government,EM.4548,-5.4372182,33.6497707
-5.0679024,32.4947647,,Point,TABORA,Tabora/Uyui,Kalola,MASWANYA,Government,EM.13855,-5.0679024,32.4947647
-4.9620117,33.0063235,,Point,TABORA,Tabora/Uyui,Magiri,MAYOMBO,Government,EM.3393,-4.9620117,33.0063235
-4.5102891,32.500412,,Point,TABORA,Tabora/Uyui,Igulungu,MBEYA,Government,EM.12960,-4.5102891,32.500412
-4.8595861,32.951273,,Point,TABORA,Tabora/Uyui,Upuge,MBITI,Government,EM.2596,-4.8595861,32.951273
-5.0917307,32.634028,,Point,TABORA,Tabora/Uyui,Isila,MBOLA,Government,EM.6885,-5.0917307,32.634028
-4.9759342,33.4971652,,Point,TABORA,Tabora/Uyui,Mmale,MBULUMBULU,Government,EM.17749,-4.9759342,33.4971652
-5.1172899,33.0583103,,Point,TABORA,Tabora/Uyui,Kigwa,MBUYUNI,Government,EM.14537,-5.1172899,33.0583103
-5.0960088,32.6324394,,Point,TABORA,Tabora/Uyui,Ilolangulu,MCBS,Non-Government,EM.17683,-5.0960088,32.6324394
-5.97532779,32.42443688,,Point,TABORA,Tabora/Uyui,Ufuluma,MFUTO,Government,EM.13473,-5.97532779,32.42443688
-4.8817728,33.0241481,,Point,TABORA,Tabora/Uyui,Upuge,MHOGWE,Government,EM.13474,-4.8817728,33.0241481
-4.2622356,32.5225013,,Point,TABORA,Tabora/Uyui,Shitage,MHULIDEDE,Government,EM.8019,-4.2622356,32.5225013
-5.1867906,33.906476,,Point,TABORA,Tabora/Uyui,Loya,MIGONGWA,Government,EM.12961,-5.1867906,33.906476
-4.9629133,32.527669,,Point,TABORA,Tabora/Uyui,Usagari,MIGUNGUMALO,Government,EM.6886,-4.9629133,32.527669
-4.80570578,32.49428441,,Point,TABORA,Tabora/Uyui,Ibiri,MILUMBA,Government,EM.10258,-4.80570578,32.49428441
-4.9731264,33.4911152,,Point,TABORA,Tabora/Uyui,Lutende,MISOLE,Government,EM.8020,-4.9731264,33.4911152
-4.816113,33.7520938,,Point,TABORA,Tabora/Uyui,Miswaki,MISWAKI,Government,EM.11529,-4.816113,33.7520938
-5.1436966,33.4960966,,Point,TABORA,Tabora/Uyui,Miyenze,MIYENZE,Government,EM.12333,-5.1436966,33.4960966
-5.31035406,33.47540747,,Point,TABORA,Tabora/Uyui,Kizengi,MPUMBULI,Government,EM.16978,-5.31035406,33.47540747
-4.99963145,32.47405331,,Point,TABORA,Tabora/Uyui,Kalola,MSEKELA,Government,EM.14285,-4.99963145,32.47405331
-4.9358287,32.5276292,,Point,TABORA,Tabora/Uyui,Kalola,MSILIEMBE,Government,EM.3394,-4.9358287,32.5276292
-4.9814088,32.5516946,,Point,TABORA,Tabora/Uyui,Kalola,MSILIEMBE 'B',Government,EM.13475,-4.9814088,32.5516946
-4.918996,32.5355142,,Point,TABORA,Tabora/Uyui,Usagari,MSIMBA,Government,EM.8021,-4.918996,32.5355142
-4.8442218,33.2100375,,Point,TABORA,Tabora/Uyui,Ibelamilundi,MTAKUJA,Government,EM.12962,-4.8442218,33.2100375
-4.9759341,33.4971651,,Point,TABORA,Tabora/Uyui,Mmale,MWAKADALA,Government,EM.12963,-4.9759341,33.4971651
-4.833807,32.6204347,,Point,TABORA,Tabora/Uyui,Ibiri,MWAKASHIDYE,Government,EM.10544,-4.833807,32.6204347
-4.9975491,33.8171153,,Point,TABORA,Tabora/Uyui,Loya,MWAMABONDO,Government,EM.14538,-4.9975491,33.8171153
-5.3433141,33.3216901,,Point,TABORA,Tabora/Uyui,Mmale,MWAMAKOYESENGI,Government,EM.17752,-5.3433141,33.3216901
-4.9390565,33.793584,,Point,TABORA,Tabora/Uyui,Miswaki,MWAMDALAIGWE,Government,EM.14539,-4.9390565,33.793584
-4.9162038,32.2395785,,Point,TABORA,Tabora/Uyui,Makazi,NDOBHA,Government,EM.14286,-4.9162038,32.2395785
-5.1114148,32.4723759,,Point,TABORA,Tabora/Uyui,Ndono,NDONO,Government,EM.1851,-5.1114148,32.4723759
-5.5664322,34.0185374,,Point,TABORA,Tabora/Uyui,Tura,NKONGWA,Government,EM.13476,-5.5664322,34.0185374
-5.0087367,32.4173866,,Point,TABORA,Tabora/Uyui,Ndono,NKULUSI,Government,EM.3715,-5.0087367,32.4173866
-4.2769499,32.45084413,,Point,TABORA,Tabora/Uyui,Shitage,NKUTUISENGA,Government,EM.8820,-4.2769499,32.45084413
-5.3315364,33.152767,,Point,TABORA,Tabora/Uyui,Nsololo,NSOLOLO,Government,EM.3716,-5.3315364,33.152767
-5.3326348,33.1613779,,Point,TABORA,Tabora/Uyui,Nsololo,NTALASHA,Government,EM.14287,-5.3326348,33.1613779
-5.2951887,33.0594078,,Point,TABORA,Tabora/Uyui,Igalula,NTULU,Government,EM.14540,-5.2951887,33.0594078
-4.854865,33.7510201,,Point,TABORA,Tabora/Uyui,Miswaki,NURU KUU,Non-Government,EM.17470,-4.854865,33.7510201
-4.4208074,32.5770495,,Point,TABORA,Tabora/Uyui,Bukumbi,NYANGAHE,Government,EM.803,-4.4208074,32.5770495
-5.3727201,33.1876029,,Point,TABORA,Tabora/Uyui,Kigwa,NZIGALA,Government,EM.10880,-5.3727201,33.1876029
-4.7396002,32.8373236,,Point,TABORA,Tabora/Uyui,Nzubuka,NZUBUKA,Government,EM.5718,-4.7396002,32.8373236
-4.8696489,32.3058661,,Point,TABORA,Tabora/Uyui,Makazi,SALA,Government,EM.11530,-4.8696489,32.3058661
-4.86021866,32.2396624,,Point,TABORA,Tabora/Uyui,Makazi,SAWEWE,Government,EM.12964,-4.86021866,32.2396624
-4.2769499,32.5175096,,Point,TABORA,Tabora/Uyui,Shitage,SHITAGE,Government,EM.4021,-4.2769499,32.5175096
-4.8617145,33.584612,,Point,TABORA,Tabora/Uyui,Lutende,SIMBODAMALU,Government,EM.13856,-4.8617145,33.584612
-5.2172832,33.563988,,Point,TABORA,Tabora/Uyui,Miyenze,SONGAMBELE,Government,EM.17751,-5.2172832,33.563988
-5.04567242,32.43825582,,Point,TABORA,Tabora/Uyui,Ndono,TULIENI,Government,EM.13477,-5.04567242,32.43825582
-5.4919229,33.8426271,,Point,TABORA,Tabora/Uyui,Tura,TURA,Government,EM.6887,-5.4919229,33.8426271
-4.9755798,32.3693757,,Point,TABORA,Tabora/Uyui,Ufuluma,UFULUMA,Government,EM.6888,-4.9755798,32.3693757
-4.9675616,32.3494283,,Point,TABORA,Tabora/Uyui,Ufuluma,UGOWOLA,Government,EM.17260,-4.9675616,32.3494283
-5.1053535,32.5721039,,Point,TABORA,Tabora/Uyui,Isila,ULIMAKAFU,Government,EM.8022,-5.1053535,32.5721039
-5.1275164,33.1295845,,Point,TABORA,Tabora/Uyui,Kigwa,UMOJA,Government,EM.14541,-5.1275164,33.1295845
-4.9095523,32.9825696,,Point,TABORA,Tabora/Uyui,Upuge,UPUGE,Government,EM.1441,-4.9095523,32.9825696
-4.907067,32.578686,,Point,TABORA,Tabora/Uyui,Usagari,USAGARI,Government,EM.1442,-4.907067,32.578686
-5.2028598,32.4853865,,Point,TABORA,Tabora/Uyui,Mabama,UTURAIDEKA,Government,EM.6889,-5.2028598,32.4853865
-5.2005828,32.8799649,,Point,TABORA,Tabora/Uyui,Igalula,VUMILIA,Government,EM.14288,-5.2005828,32.8799649
